SYMBOL,DATE,COMPANY,EXCHANGE,CLOSE
GCAP,2015-11-09,GAIN Capital Holdings Inc,NYSE,8.34
GCAP,2015-11-10,GAIN Capital Holdings Inc,NYSE,8.27
GCAP,2015-11-11,GAIN Capital Holdings Inc,NYSE,8.12
GCAP,2015-11-12,GAIN Capital Holdings Inc,NYSE,8.09
GCAP,2015-11-13,GAIN Capital Holdings Inc,NYSE,7.76
GCAP,2015-11-16,GAIN Capital Holdings Inc,NYSE,7.84
GCAP,2015-11-17,GAIN Capital Holdings Inc,NYSE,7.64
GCAP,2015-11-18,GAIN Capital Holdings Inc,NYSE,7.78
GCAP,2015-11-19,GAIN Capital Holdings Inc,NYSE,7.71
GCAP,2015-11-20,GAIN Capital Holdings Inc,NYSE,7.98
GCAP,2015-11-23,GAIN Capital Holdings Inc,NYSE,7.87
GCAP,2015-11-24,GAIN Capital Holdings Inc,NYSE,7.99
GCAP,2015-11-25,GAIN Capital Holdings Inc,NYSE,8.09
GCAP,2015-11-27,GAIN Capital Holdings Inc,NYSE,8.1
GCAP,2015-11-30,GAIN Capital Holdings Inc,NYSE,8.26
GCAP,2015-12-01,GAIN Capital Holdings Inc,NYSE,8.19
GCAP,2015-12-02,GAIN Capital Holdings Inc,NYSE,8.27
GCAP,2015-12-03,GAIN Capital Holdings Inc,NYSE,8.12
GCAP,2015-12-04,GAIN Capital Holdings Inc,NYSE,8.23
GCAP,2015-12-07,GAIN Capital Holdings Inc,NYSE,7.98
GCAP,2015-12-08,GAIN Capital Holdings Inc,NYSE,7.74
GCAP,2015-12-09,GAIN Capital Holdings Inc,NYSE,7.69
GCAP,2015-12-10,GAIN Capital Holdings Inc,NYSE,7.57
GCAP,2015-12-11,GAIN Capital Holdings Inc,NYSE,7.22
GCAP,2015-12-14,GAIN Capital Holdings Inc,NYSE,7.14
GCAP,2015-12-15,GAIN Capital Holdings Inc,NYSE,7.22
GCAP,2015-12-16,GAIN Capital Holdings Inc,NYSE,7.35
GCAP,2015-12-17,GAIN Capital Holdings Inc,NYSE,7.43
GCAP,2015-12-18,GAIN Capital Holdings Inc,NYSE,7.28
GCAP,2015-12-21,GAIN Capital Holdings Inc,NYSE,7.31
GCAP,2015-12-22,GAIN Capital Holdings Inc,NYSE,7.22
GCAP,2015-12-23,GAIN Capital Holdings Inc,NYSE,7.7
GCAP,2015-12-24,GAIN Capital Holdings Inc,NYSE,7.83
GCAP,2015-12-28,GAIN Capital Holdings Inc,NYSE,7.88
GCAP,2015-12-29,GAIN Capital Holdings Inc,NYSE,8.07
GCAP,2015-12-30,GAIN Capital Holdings Inc,NYSE,8.15
GCAP,2015-12-31,GAIN Capital Holdings Inc,NYSE,8.11
GCAP,2016-01-04,GAIN Capital Holdings Inc,NYSE,7.61
GCAP,2016-01-05,GAIN Capital Holdings Inc,NYSE,7.56
GCAP,2016-01-06,GAIN Capital Holdings Inc,NYSE,7.54
GCAP,2016-01-07,GAIN Capital Holdings Inc,NYSE,7.33
GCAP,2016-01-08,GAIN Capital Holdings Inc,NYSE,7.15
GCAP,2016-01-11,GAIN Capital Holdings Inc,NYSE,7.42
GCAP,2016-01-12,GAIN Capital Holdings Inc,NYSE,7.29
GCAP,2016-01-13,GAIN Capital Holdings Inc,NYSE,6.72
GCAP,2016-01-14,GAIN Capital Holdings Inc,NYSE,6.53
GCAP,2016-01-15,GAIN Capital Holdings Inc,NYSE,6.59
GCAP,2016-01-19,GAIN Capital Holdings Inc,NYSE,6.75
GCAP,2016-01-20,GAIN Capital Holdings Inc,NYSE,6.81
GCAP,2016-01-21,GAIN Capital Holdings Inc,NYSE,6.66
GCAP,2016-01-22,GAIN Capital Holdings Inc,NYSE,6.83
GCAP,2016-01-25,GAIN Capital Holdings Inc,NYSE,6.77
GCAP,2016-01-26,GAIN Capital Holdings Inc,NYSE,6.81
GCAP,2016-01-27,GAIN Capital Holdings Inc,NYSE,6.52
GCAP,2016-01-28,GAIN Capital Holdings Inc,NYSE,6.63
GCAP,2016-01-29,GAIN Capital Holdings Inc,NYSE,6.96
GCAP,2016-02-01,GAIN Capital Holdings Inc,NYSE,6.82
GCAP,2016-02-02,GAIN Capital Holdings Inc,NYSE,6.77
GCAP,2016-02-03,GAIN Capital Holdings Inc,NYSE,6.73
GCAP,2016-02-04,GAIN Capital Holdings Inc,NYSE,6.73
GCAP,2016-02-05,GAIN Capital Holdings Inc,NYSE,6.7
GCAP,2016-02-08,GAIN Capital Holdings Inc,NYSE,6.76
GCAP,2016-02-09,GAIN Capital Holdings Inc,NYSE,6.66
GCAP,2016-02-10,GAIN Capital Holdings Inc,NYSE,6.69
GCAP,2016-02-11,GAIN Capital Holdings Inc,NYSE,6.75
GCAP,2016-02-12,GAIN Capital Holdings Inc,NYSE,6.75
GCAP,2016-02-16,GAIN Capital Holdings Inc,NYSE,6.97
GCAP,2016-02-17,GAIN Capital Holdings Inc,NYSE,7.11
GCAP,2016-02-18,GAIN Capital Holdings Inc,NYSE,7.05
GCAP,2016-02-19,GAIN Capital Holdings Inc,NYSE,6.96
GCAP,2016-02-22,GAIN Capital Holdings Inc,NYSE,6.95
GCAP,2016-02-23,GAIN Capital Holdings Inc,NYSE,7.1
GCAP,2016-02-24,GAIN Capital Holdings Inc,NYSE,7.1
GCAP,2016-02-25,GAIN Capital Holdings Inc,NYSE,6.95
GCAP,2016-02-26,GAIN Capital Holdings Inc,NYSE,7.3
GCAP,2016-02-29,GAIN Capital Holdings Inc,NYSE,7.23
GCAP,2016-03-01,GAIN Capital Holdings Inc,NYSE,7.35
GCAP,2016-03-02,GAIN Capital Holdings Inc,NYSE,7.3
GCAP,2016-03-03,GAIN Capital Holdings Inc,NYSE,7.5
GCAP,2016-03-04,GAIN Capital Holdings Inc,NYSE,7.47
GCAP,2016-03-07,GAIN Capital Holdings Inc,NYSE,7.47
GCAP,2016-03-08,GAIN Capital Holdings Inc,NYSE,7.33
GCAP,2016-03-09,GAIN Capital Holdings Inc,NYSE,7.46
GCAP,2016-03-10,GAIN Capital Holdings Inc,NYSE,7.23
GCAP,2016-03-11,GAIN Capital Holdings Inc,NYSE,7.2
GCAP,2016-03-14,GAIN Capital Holdings Inc,NYSE,7.05
GCAP,2016-03-15,GAIN Capital Holdings Inc,NYSE,7.17
GCAP,2016-03-16,GAIN Capital Holdings Inc,NYSE,6.68
GCAP,2016-03-17,GAIN Capital Holdings Inc,NYSE,6.88
GCAP,2016-03-18,GAIN Capital Holdings Inc,NYSE,7.11
GCAP,2016-03-21,GAIN Capital Holdings Inc,NYSE,6.57
GCAP,2016-03-22,GAIN Capital Holdings Inc,NYSE,6.35
GCAP,2016-03-23,GAIN Capital Holdings Inc,NYSE,6.21
GCAP,2016-03-24,GAIN Capital Holdings Inc,NYSE,6.24
GCAP,2016-03-28,GAIN Capital Holdings Inc,NYSE,6.24
GCAP,2016-03-29,GAIN Capital Holdings Inc,NYSE,6.23
GCAP,2016-03-30,GAIN Capital Holdings Inc,NYSE,6.31
GCAP,2016-03-31,GAIN Capital Holdings Inc,NYSE,6.56
GCAP,2016-04-01,GAIN Capital Holdings Inc,NYSE,6.41
GCAP,2016-04-04,GAIN Capital Holdings Inc,NYSE,6.51
GCAP,2016-04-05,GAIN Capital Holdings Inc,NYSE,6.39
GCAP,2016-04-06,GAIN Capital Holdings Inc,NYSE,6.62
GCAP,2016-04-07,GAIN Capital Holdings Inc,NYSE,6.28
GCAP,2016-04-08,GAIN Capital Holdings Inc,NYSE,6.38
GCAP,2016-04-11,GAIN Capital Holdings Inc,NYSE,6.35
GCAP,2016-04-12,GAIN Capital Holdings Inc,NYSE,6.43
GCAP,2016-04-13,GAIN Capital Holdings Inc,NYSE,6.54
GCAP,2016-04-14,GAIN Capital Holdings Inc,NYSE,6.74
GCAP,2016-04-15,GAIN Capital Holdings Inc,NYSE,6.73
GCAP,2016-04-18,GAIN Capital Holdings Inc,NYSE,6.69
GCAP,2016-04-19,GAIN Capital Holdings Inc,NYSE,6.78
GCAP,2016-04-20,GAIN Capital Holdings Inc,NYSE,6.94
GCAP,2016-04-21,GAIN Capital Holdings Inc,NYSE,6.9
GCAP,2016-04-22,GAIN Capital Holdings Inc,NYSE,6.92
GCAP,2016-04-25,GAIN Capital Holdings Inc,NYSE,6.75
GCAP,2016-04-26,GAIN Capital Holdings Inc,NYSE,6.91
GCAP,2016-04-27,GAIN Capital Holdings Inc,NYSE,6.89
GCAP,2016-04-28,GAIN Capital Holdings Inc,NYSE,6.81
GCAP,2016-04-29,GAIN Capital Holdings Inc,NYSE,6.85
GCAP,2016-05-02,GAIN Capital Holdings Inc,NYSE,6.87
GCAP,2016-05-03,GAIN Capital Holdings Inc,NYSE,6.85
GCAP,2016-05-04,GAIN Capital Holdings Inc,NYSE,6.85
GCAP,2016-05-05,GAIN Capital Holdings Inc,NYSE,6.76
GCAP,2016-05-06,GAIN Capital Holdings Inc,NYSE,6.9
GCAP,2016-05-09,GAIN Capital Holdings Inc,NYSE,6.83
GCAP,2016-05-10,GAIN Capital Holdings Inc,NYSE,7.03
GCAP,2016-05-11,GAIN Capital Holdings Inc,NYSE,6.99
GCAP,2016-05-12,GAIN Capital Holdings Inc,NYSE,6.95
GCAP,2016-05-13,GAIN Capital Holdings Inc,NYSE,6.98
GCAP,2016-05-16,GAIN Capital Holdings Inc,NYSE,6.9
GCAP,2016-05-17,GAIN Capital Holdings Inc,NYSE,6.78
GCAP,2016-05-18,GAIN Capital Holdings Inc,NYSE,6.88
GCAP,2016-05-19,GAIN Capital Holdings Inc,NYSE,6.79
GCAP,2016-05-20,GAIN Capital Holdings Inc,NYSE,6.94
GCAP,2016-05-23,GAIN Capital Holdings Inc,NYSE,6.85
GCAP,2016-05-24,GAIN Capital Holdings Inc,NYSE,6.86
GCAP,2016-05-25,GAIN Capital Holdings Inc,NYSE,6.84
GCAP,2016-05-26,GAIN Capital Holdings Inc,NYSE,6.83
GCAP,2016-05-27,GAIN Capital Holdings Inc,NYSE,6.85
GCAP,2016-05-31,GAIN Capital Holdings Inc,NYSE,6.92
GCAP,2016-06-01,GAIN Capital Holdings Inc,NYSE,6.94
GCAP,2016-06-02,GAIN Capital Holdings Inc,NYSE,6.84
GCAP,2016-06-03,GAIN Capital Holdings Inc,NYSE,6.73
GCAP,2016-06-06,GAIN Capital Holdings Inc,NYSE,6.74
GCAP,2016-06-07,GAIN Capital Holdings Inc,NYSE,6.69
GCAP,2016-06-08,GAIN Capital Holdings Inc,NYSE,6.82
GCAP,2016-06-09,GAIN Capital Holdings Inc,NYSE,6.67
GCAP,2016-06-10,GAIN Capital Holdings Inc,NYSE,6.4
GCAP,2016-06-13,GAIN Capital Holdings Inc,NYSE,6.44
GCAP,2016-06-14,GAIN Capital Holdings Inc,NYSE,6.32
GCAP,2016-06-15,GAIN Capital Holdings Inc,NYSE,6.29
GCAP,2016-06-16,GAIN Capital Holdings Inc,NYSE,6.21
GCAP,2016-06-17,GAIN Capital Holdings Inc,NYSE,6.34
GCAP,2016-06-20,GAIN Capital Holdings Inc,NYSE,6.46
GCAP,2016-06-21,GAIN Capital Holdings Inc,NYSE,6.4
GCAP,2016-06-22,GAIN Capital Holdings Inc,NYSE,6.41
GCAP,2016-06-23,GAIN Capital Holdings Inc,NYSE,6.59
GCAP,2016-06-24,GAIN Capital Holdings Inc,NYSE,6.36
GCAP,2016-06-27,GAIN Capital Holdings Inc,NYSE,6.11
GCAP,2016-06-28,GAIN Capital Holdings Inc,NYSE,6.23
GCAP,2016-06-29,GAIN Capital Holdings Inc,NYSE,6.19
GCAP,2016-06-30,GAIN Capital Holdings Inc,NYSE,6.32
GCAP,2016-07-01,GAIN Capital Holdings Inc,NYSE,6.4
GCAP,2016-07-05,GAIN Capital Holdings Inc,NYSE,6.35
GCAP,2016-07-06,GAIN Capital Holdings Inc,NYSE,6.5
GCAP,2016-07-07,GAIN Capital Holdings Inc,NYSE,6.52
GCAP,2016-07-08,GAIN Capital Holdings Inc,NYSE,6.69
GCAP,2016-07-11,GAIN Capital Holdings Inc,NYSE,6.89
GCAP,2016-07-12,GAIN Capital Holdings Inc,NYSE,6.84
GCAP,2016-07-13,GAIN Capital Holdings Inc,NYSE,6.8
GCAP,2016-07-14,GAIN Capital Holdings Inc,NYSE,6.88
GCAP,2016-07-15,GAIN Capital Holdings Inc,NYSE,6.93
GCAP,2016-07-18,GAIN Capital Holdings Inc,NYSE,6.97
GCAP,2016-07-19,GAIN Capital Holdings Inc,NYSE,6.85
GCAP,2016-07-20,GAIN Capital Holdings Inc,NYSE,6.83
GCAP,2016-07-21,GAIN Capital Holdings Inc,NYSE,6.85
GCAP,2016-07-22,GAIN Capital Holdings Inc,NYSE,6.74
GCAP,2016-07-25,GAIN Capital Holdings Inc,NYSE,6.63
GCAP,2016-07-26,GAIN Capital Holdings Inc,NYSE,6.66
GCAP,2016-07-27,GAIN Capital Holdings Inc,NYSE,6.77
GCAP,2016-07-28,GAIN Capital Holdings Inc,NYSE,6.74
GCAP,2016-07-29,GAIN Capital Holdings Inc,NYSE,6.72
GCAP,2016-08-01,GAIN Capital Holdings Inc,NYSE,6.83
GCAP,2016-08-02,GAIN Capital Holdings Inc,NYSE,6.58
GCAP,2016-08-03,GAIN Capital Holdings Inc,NYSE,6.81
GCAP,2016-08-04,GAIN Capital Holdings Inc,NYSE,6.85
GCAP,2016-08-05,GAIN Capital Holdings Inc,NYSE,6.6
GCAP,2016-08-08,GAIN Capital Holdings Inc,NYSE,6.51
GCAP,2016-08-09,GAIN Capital Holdings Inc,NYSE,6.69
GCAP,2016-08-10,GAIN Capital Holdings Inc,NYSE,6.5
GCAP,2016-08-11,GAIN Capital Holdings Inc,NYSE,6.61
GCAP,2016-08-12,GAIN Capital Holdings Inc,NYSE,6.31
GCAP,2016-08-15,GAIN Capital Holdings Inc,NYSE,6.37
GCAP,2016-08-16,GAIN Capital Holdings Inc,NYSE,6.36
GCAP,2016-08-17,GAIN Capital Holdings Inc,NYSE,6.37
GCAP,2016-08-18,GAIN Capital Holdings Inc,NYSE,6.59
GCAP,2016-08-19,GAIN Capital Holdings Inc,NYSE,6.49
GCAP,2016-08-22,GAIN Capital Holdings Inc,NYSE,6.49
GCAP,2016-08-23,GAIN Capital Holdings Inc,NYSE,6.52
GCAP,2016-08-24,GAIN Capital Holdings Inc,NYSE,6.46
GCAP,2016-08-25,GAIN Capital Holdings Inc,NYSE,6.51
GCAP,2016-08-26,GAIN Capital Holdings Inc,NYSE,6.43
GCAP,2016-08-29,GAIN Capital Holdings Inc,NYSE,6.45
GCAP,2016-08-30,GAIN Capital Holdings Inc,NYSE,6.5
GCAP,2016-08-31,GAIN Capital Holdings Inc,NYSE,6.43
GCAP,2016-09-01,GAIN Capital Holdings Inc,NYSE,6.3
GCAP,2016-09-02,GAIN Capital Holdings Inc,NYSE,6.43
GCAP,2016-09-06,GAIN Capital Holdings Inc,NYSE,6.35
GCAP,2016-09-07,GAIN Capital Holdings Inc,NYSE,6.4
GCAP,2016-09-08,GAIN Capital Holdings Inc,NYSE,6.37
GCAP,2016-09-09,GAIN Capital Holdings Inc,NYSE,6.27
GCAP,2016-09-12,GAIN Capital Holdings Inc,NYSE,6.32
GCAP,2016-09-13,GAIN Capital Holdings Inc,NYSE,6.21
GCAP,2016-09-14,GAIN Capital Holdings Inc,NYSE,6.2
GCAP,2016-09-15,GAIN Capital Holdings Inc,NYSE,6.23
GCAP,2016-09-16,GAIN Capital Holdings Inc,NYSE,6.41
GCAP,2016-09-19,GAIN Capital Holdings Inc,NYSE,6.42
GCAP,2016-09-20,GAIN Capital Holdings Inc,NYSE,6.41
GCAP,2016-09-21,GAIN Capital Holdings Inc,NYSE,6.3
GCAP,2016-09-22,GAIN Capital Holdings Inc,NYSE,6.3
GCAP,2016-09-23,GAIN Capital Holdings Inc,NYSE,6.29
GCAP,2016-09-26,GAIN Capital Holdings Inc,NYSE,6.18
GCAP,2016-09-27,GAIN Capital Holdings Inc,NYSE,6.21
GCAP,2016-09-28,GAIN Capital Holdings Inc,NYSE,6.21
GCAP,2016-09-29,GAIN Capital Holdings Inc,NYSE,6.15
GCAP,2016-09-30,GAIN Capital Holdings Inc,NYSE,6.18
GCAP,2016-10-03,GAIN Capital Holdings Inc,NYSE,6.13
GCAP,2016-10-04,GAIN Capital Holdings Inc,NYSE,6.09
GCAP,2016-10-05,GAIN Capital Holdings Inc,NYSE,6.19
GCAP,2016-10-06,GAIN Capital Holdings Inc,NYSE,6.08
GCAP,2016-10-07,GAIN Capital Holdings Inc,NYSE,6.01
GCAP,2016-10-10,GAIN Capital Holdings Inc,NYSE,6.03
GCAP,2016-10-11,GAIN Capital Holdings Inc,NYSE,6
GCAP,2016-10-12,GAIN Capital Holdings Inc,NYSE,5.85
GCAP,2016-10-13,GAIN Capital Holdings Inc,NYSE,5.65
GCAP,2016-10-14,GAIN Capital Holdings Inc,NYSE,5.7
GCAP,2016-10-17,GAIN Capital Holdings Inc,NYSE,5.63
GCAP,2016-10-18,GAIN Capital Holdings Inc,NYSE,5.58
GCAP,2016-10-19,GAIN Capital Holdings Inc,NYSE,5.6
GCAP,2016-10-20,GAIN Capital Holdings Inc,NYSE,5.46
GCAP,2016-10-21,GAIN Capital Holdings Inc,NYSE,5.36
GCAP,2016-10-24,GAIN Capital Holdings Inc,NYSE,5.3
GCAP,2016-10-25,GAIN Capital Holdings Inc,NYSE,5.16
GCAP,2016-10-26,GAIN Capital Holdings Inc,NYSE,5.12
GCAP,2016-10-27,GAIN Capital Holdings Inc,NYSE,5.04
GCAP,2016-10-28,GAIN Capital Holdings Inc,NYSE,4.98
GCAP,2016-10-31,GAIN Capital Holdings Inc,NYSE,4.6
GCAP,2016-11-01,GAIN Capital Holdings Inc,NYSE,4.66
GCAP,2016-11-02,GAIN Capital Holdings Inc,NYSE,4.6
GCAP,2016-11-03,GAIN Capital Holdings Inc,NYSE,4.57
GCAP,2016-11-04,GAIN Capital Holdings Inc,NYSE,5.07
GCAP,2016-11-07,GAIN Capital Holdings Inc,NYSE,5.29
GCAP,2016-11-08,GAIN Capital Holdings Inc,NYSE,5.35
GCAP,2016-11-09,GAIN Capital Holdings Inc,NYSE,5.43
GCAP,2016-11-10,GAIN Capital Holdings Inc,NYSE,5.67
GCAP,2016-11-11,GAIN Capital Holdings Inc,NYSE,6.01
GCAP,2016-11-14,GAIN Capital Holdings Inc,NYSE,6.29
GCAP,2016-11-15,GAIN Capital Holdings Inc,NYSE,6.35
GCAP,2016-11-16,GAIN Capital Holdings Inc,NYSE,6.31
GCAP,2016-11-17,GAIN Capital Holdings Inc,NYSE,6.2
GCAP,2016-11-18,GAIN Capital Holdings Inc,NYSE,6.25
GCAP,2016-11-21,GAIN Capital Holdings Inc,NYSE,6.28
GCAP,2016-11-22,GAIN Capital Holdings Inc,NYSE,6.53
GCAP,2016-11-23,GAIN Capital Holdings Inc,NYSE,6.38
GCAP,2016-11-25,GAIN Capital Holdings Inc,NYSE,6.47
GCAP,2016-11-28,GAIN Capital Holdings Inc,NYSE,6.3
GCAP,2016-11-29,GAIN Capital Holdings Inc,NYSE,6.49
GCAP,2016-11-30,GAIN Capital Holdings Inc,NYSE,6.43
GCAP,2016-12-01,GAIN Capital Holdings Inc,NYSE,6.62
GCAP,2016-12-02,GAIN Capital Holdings Inc,NYSE,6.49
GCAP,2016-12-05,GAIN Capital Holdings Inc,NYSE,6.82
GCAP,2016-12-06,GAIN Capital Holdings Inc,NYSE,6.2
GCAP,2016-12-07,GAIN Capital Holdings Inc,NYSE,6.21
GCAP,2016-12-08,GAIN Capital Holdings Inc,NYSE,6.27
GCAP,2016-12-09,GAIN Capital Holdings Inc,NYSE,6.24
GCAP,2016-12-12,GAIN Capital Holdings Inc,NYSE,6.23
GCAP,2016-12-13,GAIN Capital Holdings Inc,NYSE,6.44
GCAP,2016-12-14,GAIN Capital Holdings Inc,NYSE,6.76
GCAP,2016-12-15,GAIN Capital Holdings Inc,NYSE,6.88
GCAP,2016-12-16,GAIN Capital Holdings Inc,NYSE,6.91
GCAP,2016-12-19,GAIN Capital Holdings Inc,NYSE,7.01
GCAP,2016-12-20,GAIN Capital Holdings Inc,NYSE,6.97
GCAP,2016-12-21,GAIN Capital Holdings Inc,NYSE,6.86
GCAP,2016-12-22,GAIN Capital Holdings Inc,NYSE,6.75
GCAP,2016-12-23,GAIN Capital Holdings Inc,NYSE,6.75
GCAP,2016-12-27,GAIN Capital Holdings Inc,NYSE,6.68
GCAP,2016-12-28,GAIN Capital Holdings Inc,NYSE,6.67
GCAP,2016-12-29,GAIN Capital Holdings Inc,NYSE,6.6
GCAP,2016-12-30,GAIN Capital Holdings Inc,NYSE,6.58
GCAP,2017-01-03,GAIN Capital Holdings Inc,NYSE,6.75
GCAP,2017-01-04,GAIN Capital Holdings Inc,NYSE,6.87
GCAP,2017-01-05,GAIN Capital Holdings Inc,NYSE,6.63
GCAP,2017-01-06,GAIN Capital Holdings Inc,NYSE,6.7
GCAP,2017-01-09,GAIN Capital Holdings Inc,NYSE,6.62
GCAP,2017-01-10,GAIN Capital Holdings Inc,NYSE,6.65
GCAP,2017-01-11,GAIN Capital Holdings Inc,NYSE,6.91
GCAP,2017-01-12,GAIN Capital Holdings Inc,NYSE,6.74
GCAP,2017-01-13,GAIN Capital Holdings Inc,NYSE,6.75
GCAP,2017-01-17,GAIN Capital Holdings Inc,NYSE,7.05
GCAP,2017-01-18,GAIN Capital Holdings Inc,NYSE,7.26
GCAP,2017-01-19,GAIN Capital Holdings Inc,NYSE,7.28
GCAP,2017-01-20,GAIN Capital Holdings Inc,NYSE,7.34
GCAP,2017-01-23,GAIN Capital Holdings Inc,NYSE,7.26
GCAP,2017-01-24,GAIN Capital Holdings Inc,NYSE,7.32
GCAP,2017-01-25,GAIN Capital Holdings Inc,NYSE,7.41
GCAP,2017-01-26,GAIN Capital Holdings Inc,NYSE,7.47
GCAP,2017-01-27,GAIN Capital Holdings Inc,NYSE,7.58
GCAP,2017-01-30,GAIN Capital Holdings Inc,NYSE,7.52
GCAP,2017-01-31,GAIN Capital Holdings Inc,NYSE,7.51
GCAP,2017-02-01,GAIN Capital Holdings Inc,NYSE,7.66
GCAP,2017-02-02,GAIN Capital Holdings Inc,NYSE,7.65
GCAP,2017-02-03,GAIN Capital Holdings Inc,NYSE,7.66
GCAP,2017-02-06,GAIN Capital Holdings Inc,NYSE,7.65
GCAP,2017-02-07,GAIN Capital Holdings Inc,NYSE,8.06
GCAP,2017-02-08,GAIN Capital Holdings Inc,NYSE,8.06
GCAP,2017-02-09,GAIN Capital Holdings Inc,NYSE,8.16
GCAP,2017-02-10,GAIN Capital Holdings Inc,NYSE,8.17
GCAP,2017-02-13,GAIN Capital Holdings Inc,NYSE,8.05
GCAP,2017-02-14,GAIN Capital Holdings Inc,NYSE,8.13
GCAP,2017-02-15,GAIN Capital Holdings Inc,NYSE,8.12
GCAP,2017-02-16,GAIN Capital Holdings Inc,NYSE,8.16
GCAP,2017-02-17,GAIN Capital Holdings Inc,NYSE,8.06
GCAP,2017-02-21,GAIN Capital Holdings Inc,NYSE,8.13
GCAP,2017-02-22,GAIN Capital Holdings Inc,NYSE,8.11
GCAP,2017-02-23,GAIN Capital Holdings Inc,NYSE,8.14
GCAP,2017-02-24,GAIN Capital Holdings Inc,NYSE,8.05
GCAP,2017-02-27,GAIN Capital Holdings Inc,NYSE,7.99
GCAP,2017-02-28,GAIN Capital Holdings Inc,NYSE,7.84
GCAP,2017-03-01,GAIN Capital Holdings Inc,NYSE,8.09
GCAP,2017-03-02,GAIN Capital Holdings Inc,NYSE,7.93
GCAP,2017-03-03,GAIN Capital Holdings Inc,NYSE,7.98
GCAP,2017-03-06,GAIN Capital Holdings Inc,NYSE,7.81
GCAP,2017-03-07,GAIN Capital Holdings Inc,NYSE,7.71
GCAP,2017-03-08,GAIN Capital Holdings Inc,NYSE,8.12
GCAP,2017-03-09,GAIN Capital Holdings Inc,NYSE,8.26
GCAP,2017-03-10,GAIN Capital Holdings Inc,NYSE,7.66
GCAP,2017-03-13,GAIN Capital Holdings Inc,NYSE,8.12
GCAP,2017-03-14,GAIN Capital Holdings Inc,NYSE,8.24
GCAP,2017-03-15,GAIN Capital Holdings Inc,NYSE,8.27
GCAP,2017-03-16,GAIN Capital Holdings Inc,NYSE,8.4
GCAP,2017-03-17,GAIN Capital Holdings Inc,NYSE,8.37
GCAP,2017-03-20,GAIN Capital Holdings Inc,NYSE,8.36
GCAP,2017-03-21,GAIN Capital Holdings Inc,NYSE,8.07
GCAP,2017-03-22,GAIN Capital Holdings Inc,NYSE,8.1
GCAP,2017-03-23,GAIN Capital Holdings Inc,NYSE,8.3
GCAP,2017-03-24,GAIN Capital Holdings Inc,NYSE,8.13
GCAP,2017-03-27,GAIN Capital Holdings Inc,NYSE,8.3
GCAP,2017-03-28,GAIN Capital Holdings Inc,NYSE,8.35
GCAP,2017-03-29,GAIN Capital Holdings Inc,NYSE,8.29
GCAP,2017-03-30,GAIN Capital Holdings Inc,NYSE,8.34
GCAP,2017-03-31,GAIN Capital Holdings Inc,NYSE,8.33
GCAP,2017-04-03,GAIN Capital Holdings Inc,NYSE,8.48
GCAP,2017-04-04,GAIN Capital Holdings Inc,NYSE,8.68
GCAP,2017-04-05,GAIN Capital Holdings Inc,NYSE,8.18
GCAP,2017-04-06,GAIN Capital Holdings Inc,NYSE,8.19
GCAP,2017-04-07,GAIN Capital Holdings Inc,NYSE,8.22
GCAP,2017-04-10,GAIN Capital Holdings Inc,NYSE,7.88
GCAP,2017-04-11,GAIN Capital Holdings Inc,NYSE,7.99
GCAP,2017-04-12,GAIN Capital Holdings Inc,NYSE,7.68
GCAP,2017-04-13,GAIN Capital Holdings Inc,NYSE,7.44
GCAP,2017-04-17,GAIN Capital Holdings Inc,NYSE,7.17
GCAP,2017-04-18,GAIN Capital Holdings Inc,NYSE,7.2
GCAP,2017-04-19,GAIN Capital Holdings Inc,NYSE,7.05
GCAP,2017-04-20,GAIN Capital Holdings Inc,NYSE,7.15
GCAP,2017-04-21,GAIN Capital Holdings Inc,NYSE,7.07
GCAP,2017-04-24,GAIN Capital Holdings Inc,NYSE,7.14
GCAP,2017-04-25,GAIN Capital Holdings Inc,NYSE,7.23
GCAP,2017-04-26,GAIN Capital Holdings Inc,NYSE,7.36
GCAP,2017-04-27,GAIN Capital Holdings Inc,NYSE,7.22
GCAP,2017-04-28,GAIN Capital Holdings Inc,NYSE,7.09
GCAP,2017-05-01,GAIN Capital Holdings Inc,NYSE,7.2
GCAP,2017-05-02,GAIN Capital Holdings Inc,NYSE,7.33
GCAP,2017-05-03,GAIN Capital Holdings Inc,NYSE,7.45
GCAP,2017-05-04,GAIN Capital Holdings Inc,NYSE,7.4
GCAP,2017-05-05,GAIN Capital Holdings Inc,NYSE,6.12
GCAP,2017-05-08,GAIN Capital Holdings Inc,NYSE,6.03
GCAP,2017-05-09,GAIN Capital Holdings Inc,NYSE,5.85
GCAP,2017-05-10,GAIN Capital Holdings Inc,NYSE,5.91
GCAP,2017-05-11,GAIN Capital Holdings Inc,NYSE,5.7
GCAP,2017-05-12,GAIN Capital Holdings Inc,NYSE,5.63
GCAP,2017-05-15,GAIN Capital Holdings Inc,NYSE,5.7
GCAP,2017-05-16,GAIN Capital Holdings Inc,NYSE,5.75
GCAP,2017-05-17,GAIN Capital Holdings Inc,NYSE,5.77
GCAP,2017-05-18,GAIN Capital Holdings Inc,NYSE,5.85
GCAP,2017-05-19,GAIN Capital Holdings Inc,NYSE,5.94
GCAP,2017-05-22,GAIN Capital Holdings Inc,NYSE,6.01
GCAP,2017-05-23,GAIN Capital Holdings Inc,NYSE,6.15
GCAP,2017-05-24,GAIN Capital Holdings Inc,NYSE,5.99
